service_date,global_night_id,timezone,eligible,physical_available,eclo_eligible,gross_capacity,nominal_weekly_limit,calendar_revision
2028-05-04,synthetic-calendar-v1:2028-05-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-05,synthetic-calendar-v1:2028-05-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-06,synthetic-calendar-v1:2028-05-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-07,synthetic-calendar-v1:2028-05-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-08,synthetic-calendar-v1:2028-05-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-09,synthetic-calendar-v1:2028-05-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-10,synthetic-calendar-v1:2028-05-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-11,synthetic-calendar-v1:2028-05-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-12,synthetic-calendar-v1:2028-05-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-13,synthetic-calendar-v1:2028-05-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-14,synthetic-calendar-v1:2028-05-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-15,synthetic-calendar-v1:2028-05-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-16,synthetic-calendar-v1:2028-05-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-17,synthetic-calendar-v1:2028-05-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-18,synthetic-calendar-v1:2028-05-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-19,synthetic-calendar-v1:2028-05-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-20,synthetic-calendar-v1:2028-05-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-21,synthetic-calendar-v1:2028-05-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-22,synthetic-calendar-v1:2028-05-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-23,synthetic-calendar-v1:2028-05-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-24,synthetic-calendar-v1:2028-05-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-25,synthetic-calendar-v1:2028-05-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-26,synthetic-calendar-v1:2028-05-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-27,synthetic-calendar-v1:2028-05-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-28,synthetic-calendar-v1:2028-05-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-29,synthetic-calendar-v1:2028-05-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-30,synthetic-calendar-v1:2028-05-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-31,synthetic-calendar-v1:2028-05-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-01,synthetic-calendar-v1:2028-06-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-02,synthetic-calendar-v1:2028-06-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-03,synthetic-calendar-v1:2028-06-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-04,synthetic-calendar-v1:2028-06-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-05,synthetic-calendar-v1:2028-06-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-06,synthetic-calendar-v1:2028-06-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-07,synthetic-calendar-v1:2028-06-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-08,synthetic-calendar-v1:2028-06-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-09,synthetic-calendar-v1:2028-06-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-10,synthetic-calendar-v1:2028-06-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-11,synthetic-calendar-v1:2028-06-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-12,synthetic-calendar-v1:2028-06-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-13,synthetic-calendar-v1:2028-06-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-14,synthetic-calendar-v1:2028-06-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-15,synthetic-calendar-v1:2028-06-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-16,synthetic-calendar-v1:2028-06-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-17,synthetic-calendar-v1:2028-06-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-18,synthetic-calendar-v1:2028-06-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-19,synthetic-calendar-v1:2028-06-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-20,synthetic-calendar-v1:2028-06-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-21,synthetic-calendar-v1:2028-06-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-22,synthetic-calendar-v1:2028-06-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-23,synthetic-calendar-v1:2028-06-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-24,synthetic-calendar-v1:2028-06-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-25,synthetic-calendar-v1:2028-06-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-26,synthetic-calendar-v1:2028-06-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-27,synthetic-calendar-v1:2028-06-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-28,synthetic-calendar-v1:2028-06-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-29,synthetic-calendar-v1:2028-06-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-06-30,synthetic-calendar-v1:2028-06-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-01,synthetic-calendar-v1:2028-07-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-02,synthetic-calendar-v1:2028-07-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-03,synthetic-calendar-v1:2028-07-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-04,synthetic-calendar-v1:2028-07-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-05,synthetic-calendar-v1:2028-07-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-06,synthetic-calendar-v1:2028-07-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-07,synthetic-calendar-v1:2028-07-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-08,synthetic-calendar-v1:2028-07-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-09,synthetic-calendar-v1:2028-07-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-10,synthetic-calendar-v1:2028-07-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-11,synthetic-calendar-v1:2028-07-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-12,synthetic-calendar-v1:2028-07-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-13,synthetic-calendar-v1:2028-07-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-14,synthetic-calendar-v1:2028-07-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-15,synthetic-calendar-v1:2028-07-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-16,synthetic-calendar-v1:2028-07-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-17,synthetic-calendar-v1:2028-07-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-18,synthetic-calendar-v1:2028-07-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-19,synthetic-calendar-v1:2028-07-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-20,synthetic-calendar-v1:2028-07-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-21,synthetic-calendar-v1:2028-07-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-22,synthetic-calendar-v1:2028-07-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-23,synthetic-calendar-v1:2028-07-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-24,synthetic-calendar-v1:2028-07-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-25,synthetic-calendar-v1:2028-07-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-26,synthetic-calendar-v1:2028-07-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-27,synthetic-calendar-v1:2028-07-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-28,synthetic-calendar-v1:2028-07-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-29,synthetic-calendar-v1:2028-07-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-30,synthetic-calendar-v1:2028-07-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-07-31,synthetic-calendar-v1:2028-07-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-01,synthetic-calendar-v1:2028-08-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-02,synthetic-calendar-v1:2028-08-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-03,synthetic-calendar-v1:2028-08-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-04,synthetic-calendar-v1:2028-08-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-05,synthetic-calendar-v1:2028-08-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-06,synthetic-calendar-v1:2028-08-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-07,synthetic-calendar-v1:2028-08-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-08,synthetic-calendar-v1:2028-08-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-09,synthetic-calendar-v1:2028-08-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-10,synthetic-calendar-v1:2028-08-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-11,synthetic-calendar-v1:2028-08-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-12,synthetic-calendar-v1:2028-08-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-13,synthetic-calendar-v1:2028-08-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-14,synthetic-calendar-v1:2028-08-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-15,synthetic-calendar-v1:2028-08-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-16,synthetic-calendar-v1:2028-08-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-17,synthetic-calendar-v1:2028-08-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-18,synthetic-calendar-v1:2028-08-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-19,synthetic-calendar-v1:2028-08-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-20,synthetic-calendar-v1:2028-08-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-21,synthetic-calendar-v1:2028-08-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-22,synthetic-calendar-v1:2028-08-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-23,synthetic-calendar-v1:2028-08-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-24,synthetic-calendar-v1:2028-08-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-25,synthetic-calendar-v1:2028-08-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-26,synthetic-calendar-v1:2028-08-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-27,synthetic-calendar-v1:2028-08-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-28,synthetic-calendar-v1:2028-08-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-29,synthetic-calendar-v1:2028-08-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-08-30,synthetic-calendar-v1:2028-08-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
